turn_data,turn_number,board_number,wall_count,max_step,player_pos,adversary_pos,board_utility,time_taken,chosen_action
18_AB_Dpth_1_Brth_700_dpFalse_vs_p2,18,"1001 1000 1000 1000 1000 1000 1000 1000 1000 1000 1100 
0001 0000 0000 0000 0000 0000 0000 0000 0000 0000 0100 
0001 0000 0000 0010 0000 0010 0010 0000 0000 0010 0100 
0001 0000 0000 1000 0000 1000 1010 0000 0000 1010 0100 
0011 0010 0100 0111 0011 0010 1110 0111 0111 1001 0100 
1001 1000 0110 1011 1000 1010 1010 1110 1011 0100 0101 
0001 0110 1001 1010 0010 1000 1100 1011 1000 0000 0100 
0001 1010 0010 1000 1010 0110 0001 1010 0100 0001 0100 
0001 1000 1110 0001 1000 1000 0000 1000 0000 0000 0100 
0001 0000 1000 0000 0000 0000 0000 0000 0000 0000 0100 
0011 0010 0010 0010 0010 0010 0010 0010 0010 0010 0110 

",24,6,"(5, 1)","(6, 8)",-0.19024856596558318,2886.334547519684,"((7, 0), 2)"
