turn_data,turn_number,board_number,wall_count,max_step,player_pos,adversary_pos,board_utility,time_taken,chosen_action
12_AB_Dpth_1_Brth_500_dpFalse_vs_p2,12,"1001 1000 1000 1000 1000 1000 1000 1000 1000 1000 1100 
0001 0000 0000 0000 0000 0000 0000 0000 0000 0000 0100 
0001 0000 0000 0010 0000 0010 0010 0000 0000 0010 0100 
0001 0000 0000 1000 0000 1000 1010 0000 0000 1000 0100 
0001 0000 0100 0111 0011 0010 1110 0111 0111 0001 0100 
0001 0000 0110 1011 1000 1010 1010 1110 1001 0100 0101 
0001 0000 1000 1010 0010 1000 1100 1001 0000 0000 0100 
0001 0010 0000 1000 1010 0000 0000 0010 0100 0001 0100 
0001 1000 0000 0000 1000 0000 0000 1000 0000 0000 0100 
0001 0000 0000 0000 0000 0000 0000 0000 0000 0000 0100 
0011 0010 0010 0010 0010 0010 0010 0010 0010 0010 0110 

",21,6,"(5, 8)","(6, 3)",-0.21251663084638214,1.5931236743927002,"((7, 5), 2)"
