turn_data,turn_number,board_number,wall_count,max_step,player_pos,adversary_pos,board_utility,time_taken,chosen_action
6_AB_Dpth_3_Brth_400_dpFalse_vs_p2,6,"1001 1010 1010 1010 1010 1100 
0001 1000 1000 1000 1010 0100 
0001 0000 0100 0001 1100 0101 
0101 0011 0110 0101 0001 0100 
0001 1000 1000 0000 0110 0101 
0011 0010 0010 0010 1010 0110 

",12,3,"(1, 4)","(2, 4)",-0.11554845580404687,8.267801761627197,"((2, 3), 1)"
