turn_data,turn_number,board_number,wall_count,max_step,player_pos,adversary_pos,board_utility,time_taken,chosen_action
5_AB_Dpth_1_Brth_500_dpFalse_vs_p2,5,"1001 1000 1000 1000 1100 1001 1000 1100 
0001 0000 0010 0010 0000 0000 0000 0100 
0001 0010 1100 1001 0000 0010 0000 0100 
0001 1000 0100 0101 0011 1000 0000 0100 
0001 0000 0000 0100 1101 0001 0010 0100 
0001 0000 0000 0000 0100 0001 1000 0100 
0001 0000 0000 0000 0000 0000 0000 0100 
0011 0010 0110 0011 0010 0010 0010 0110 

",16,4,"(4, 3)","(3, 5)",-0.16666666666666666,0.5217957496643066,"((2, 4), 0)"
